esid,ctrl.n,ctrl.sd,ctrl.m,population.x,basicsleepcon.x,metaid.x,basicSTB.x,treat.n,treat.sd,treat.m,population.y,basicsleepcon.y,metaid.y,basicSTB.y,type
410,215,6.9,11.1,Adult,Sleep disturbance,81,SI,NA,NA,NA,Adult,Sleep disturbance,81,SI,othergrp
411,40,1.08,8.03,Adolescent,Sleep duration,84,SA,40,1.25,8.04,Adolescent,Sleep duration,84,SA,case
411,40,1.08,8.03,Adolescent,Sleep duration,84,SA,NA,NA,NA,Adolescent,Sleep duration,84,SA,othergrp
411,40,1.08,8.03,Adolescent,Sleep duration,84,SA,,NA,NA,Adolescent,Sleep duration,84,SA,suic
412,40,1.41,10.13,Adolescent,Sleep duration,84,SA,NA,NA,NA,Adolescent,Sleep duration,84,SA,othergrp
412,40,1.41,10.13,Adolescent,Sleep duration,84,SA,40,1.64,10.23,Adolescent,Sleep duration,84,SA,case
412,40,1.41,10.13,Adolescent,Sleep duration,84,SA,,NA,NA,Adolescent,Sleep duration,84,SA,suic
413,40,1.51,7.75,Adolescent,Sleep duration,84,SA,40,1.51,7.78,Adolescent,Sleep duration,84,SA,case
413,40,1.51,7.75,Adolescent,Sleep duration,84,SA,,NA,NA,Adolescent,Sleep duration,84,SA,suic
413,40,1.51,7.75,Adolescent,Sleep duration,84,SA,NA,NA,NA,Adolescent,Sleep duration,84,SA,othergrp
414,40,2.17,9.56,Adolescent,Sleep duration,84,SA,,NA,NA,Adolescent,Sleep duration,84,SA,suic
414,40,2.17,9.56,Adolescent,Sleep duration,84,SA,40,2.33,9.46,Adolescent,Sleep duration,84,SA,case
414,40,2.17,9.56,Adolescent,Sleep duration,84,SA,NA,NA,NA,Adolescent,Sleep duration,84,SA,othergrp
415,40,0.93,2,Adolescent,Total sleep time,84,SA,NA,NA,NA,Adolescent,Total sleep time,84,SA,othergrp
415,40,0.93,2,Adolescent,Total sleep time,84,SA,,NA,NA,Adolescent,Total sleep time,84,SA,suic
415,40,0.93,2,Adolescent,Total sleep time,84,SA,40,0.85,2.54,Adolescent,Total sleep time,84,SA,case
416,40,1.23,2.03,Adolescent,Total sleep time,84,SA,,NA,NA,Adolescent,Total sleep time,84,SA,suic
416,40,1.23,2.03,Adolescent,Total sleep time,84,SA,40,1.59,2.85,Adolescent,Total sleep time,84,SA,case
416,40,1.23,2.03,Adolescent,Total sleep time,84,SA,NA,NA,NA,Adolescent,Total sleep time,84,SA,othergrp
417,40,NA,NA,Adolescent,Nightmares,84,SA,40,NA,NA,Adolescent,Nightmares,84,SA,case
417,40,NA,NA,Adolescent,Nightmares,84,SA,,NA,NA,Adolescent,Nightmares,84,SA,suic
417,40,NA,NA,Adolescent,Nightmares,84,SA,NA,NA,NA,Adolescent,Nightmares,84,SA,othergrp
418,40,NA,NA,Adolescent,Insomnia,84,SA,,NA,NA,Adolescent,Insomnia,84,SA,suic
418,40,NA,NA,Adolescent,Insomnia,84,SA,NA,NA,NA,Adolescent,Insomnia,84,SA,othergrp
418,40,NA,NA,Adolescent,Insomnia,84,SA,40,NA,NA,Adolescent,Insomnia,84,SA,case
419,40,NA,NA,Adolescent,Sleep disturbance,84,SA,,NA,NA,Adolescent,Sleep disturbance,84,SA,suic
419,40,NA,NA,Adolescent,Sleep disturbance,84,SA,NA,NA,NA,Adolescent,Sleep disturbance,84,SA,othergrp
419,40,NA,NA,Adolescent,Sleep disturbance,84,SA,40,NA,NA,Adolescent,Sleep disturbance,84,SA,case
420,40,NA,NA,Adolescent,Sleep disturbance,84,SA,,NA,NA,Adolescent,Sleep disturbance,84,SA,suic
420,40,NA,NA,Adolescent,Sleep disturbance,84,SA,NA,NA,NA,Adolescent,Sleep disturbance,84,SA,othergrp
420,40,NA,NA,Adolescent,Sleep disturbance,84,SA,40,NA,NA,Adolescent,Sleep disturbance,84,SA,case
421,40,NA,NA,Adolescent,Trouble waking,84,SA,40,NA,NA,Adolescent,Trouble waking,84,SA,case
421,40,NA,NA,Adolescent,Trouble waking,84,SA,NA,NA,NA,Adolescent,Trouble waking,84,SA,othergrp
421,40,NA,NA,Adolescent,Trouble waking,84,SA,,NA,NA,Adolescent,Trouble waking,84,SA,suic
422,40,NA,NA,Adolescent,Insomnia,84,SA,,NA,NA,Adolescent,Insomnia,84,SA,suic
422,40,NA,NA,Adolescent,Insomnia,84,SA,40,NA,NA,Adolescent,Insomnia,84,SA,case
422,40,NA,NA,Adolescent,Insomnia,84,SA,NA,NA,NA,Adolescent,Insomnia,84,SA,othergrp
423,40,NA,NA,Adolescent,Night awakenings,84,SA,,NA,NA,Adolescent,Night awakenings,84,SA,suic
423,40,NA,NA,Adolescent,Night awakenings,84,SA,NA,NA,NA,Adolescent,Night awakenings,84,SA,othergrp
423,40,NA,NA,Adolescent,Night awakenings,84,SA,40,NA,NA,Adolescent,Night awakenings,84,SA,case
424,40,NA,NA,Adolescent,Sleep disturbance,84,SA,NA,NA,NA,Adolescent,Sleep disturbance,84,SA,othergrp
424,40,NA,NA,Adolescent,Sleep disturbance,84,SA,40,NA,NA,Adolescent,Sleep disturbance,84,SA,case
424,40,NA,NA,Adolescent,Sleep disturbance,84,SA,,NA,NA,Adolescent,Sleep disturbance,84,SA,suic
425,40,NA,NA,Adolescent,Trouble waking,84,SA,NA,NA,NA,Adolescent,Trouble waking,84,SA,othergrp
425,40,NA,NA,Adolescent,Trouble waking,84,SA,40,NA,NA,Adolescent,Trouble waking,84,SA,case
425,40,NA,NA,Adolescent,Trouble waking,84,SA,,NA,NA,Adolescent,Trouble waking,84,SA,suic
426,1373,6.08,14.51,Adult,Insomnia,86,SI,211,5.7,8.48,Adult,Insomnia,86,SI,case
426,1373,6.08,14.51,Adult,Insomnia,86,SI,,NA,NA,Adult,Insomnia,86,SI,suic
426,1373,6.08,14.51,Adult,Insomnia,86,SI,NA,NA,NA,Adult,Insomnia,86,SI,othergrp
427,1373,2.35,3.15,Adult,Night awakenings,86,SI,,NA,NA,Adult,Night awakenings,86,SI,suic
427,1373,2.35,3.15,Adult,Night awakenings,86,SI,211,2.85,3.62,Adult,Night awakenings,86,SI,case
427,1373,2.35,3.15,Adult,Night awakenings,86,SI,NA,NA,NA,Adult,Night awakenings,86,SI,othergrp
428,1373,NA,NA,Adult,Trouble getting back to sleep,86,SI,NA,NA,NA,Adult,Trouble getting back to sleep,86,SI,othergrp
428,1373,NA,NA,Adult,Trouble getting back to sleep,86,SI,,NA,NA,Adult,Trouble getting back to sleep,86,SI,suic
428,1373,NA,NA,Adult,Trouble getting back to sleep,86,SI,211,NA,NA,Adult,Trouble getting back to sleep,86,SI,case
429,1373,146.9,45.49,Adult,Sleep onset latency,86,SI,,NA,NA,Adult,Sleep onset latency,86,SI,suic
429,1373,146.9,45.49,Adult,Sleep onset latency,86,SI,211,132,75.26,Adult,Sleep onset latency,86,SI,case
429,1373,146.9,45.49,Adult,Sleep onset latency,86,SI,NA,NA,NA,Adult,Sleep onset latency,86,SI,othergrp
430,1373,1.43,7.72,Adult,Time in bed,86,SI,211,2.13,8.22,Adult,Time in bed,86,SI,case
430,1373,1.43,7.72,Adult,Time in bed,86,SI,,NA,NA,Adult,Time in bed,86,SI,suic
430,1373,1.43,7.72,Adult,Time in bed,86,SI,NA,NA,NA,Adult,Time in bed,86,SI,othergrp
431,1373,124.11,74.87,Adult,Wake after sleep onset,86,SI,,NA,NA,Adult,Wake after sleep onset,86,SI,suic
431,1373,124.11,74.87,Adult,Wake after sleep onset,86,SI,NA,NA,NA,Adult,Wake after sleep onset,86,SI,othergrp
431,1373,124.11,74.87,Adult,Wake after sleep onset,86,SI,211,139.08,109.14,Adult,Wake after sleep onset,86,SI,case
432,1373,24.8,82.65,Adult,Sleep efficiency,86,SI,,NA,NA,Adult,Sleep efficiency,86,SI,suic
432,1373,24.8,82.65,Adult,Sleep efficiency,86,SI,NA,NA,NA,Adult,Sleep efficiency,86,SI,othergrp
432,1373,24.8,82.65,Adult,Sleep efficiency,86,SI,211,23.29,74.04,Adult,Sleep efficiency,86,SI,case
433,1373,NA,NA,Adult,Nightmares,86,SI,,NA,NA,Adult,Nightmares,86,SI,suic
433,1373,NA,NA,Adult,Nightmares,86,SI,NA,NA,NA,Adult,Nightmares,86,SI,othergrp
433,1373,NA,NA,Adult,Nightmares,86,SI,211,NA,NA,Adult,Nightmares,86,SI,case
434,1373,6.06,3.32,Adult,Nightmares,86,SI,NA,NA,NA,Adult,Nightmares,86,SI,othergrp
434,1373,6.06,3.32,Adult,Nightmares,86,SI,211,8.26,7.12,Adult,Nightmares,86,SI,case
434,1373,6.06,3.32,Adult,Nightmares,86,SI,,NA,NA,Adult,Nightmares,86,SI,suic
435,1373,NA,NA,Adult,REM behavior disorder,86,SI,,NA,NA,Adult,REM behavior disorder,86,SI,suic
435,1373,NA,NA,Adult,REM behavior disorder,86,SI,NA,NA,NA,Adult,REM behavior disorder,86,SI,othergrp
435,1373,NA,NA,Adult,REM behavior disorder,86,SI,211,NA,NA,Adult,REM behavior disorder,86,SI,case
436,1373,NA,NA,Adult,Disruptive noises during sleep,86,SI,,NA,NA,Adult,Disruptive noises during sleep,86,SI,suic
436,1373,NA,NA,Adult,Disruptive noises during sleep,86,SI,NA,NA,NA,Adult,Disruptive noises during sleep,86,SI,othergrp
436,1373,NA,NA,Adult,Disruptive noises during sleep,86,SI,211,NA,NA,Adult,Disruptive noises during sleep,86,SI,case
437,NA,NA,NA,Adult,Sleep quality ,87,SI,,NA,NA,Adult,Sleep quality ,87,SI,suic
437,NA,NA,NA,Adult,Sleep quality ,87,SI,NA,NA,NA,Adult,Sleep quality ,87,SI,othergrp
437,NA,NA,NA,Adult,Sleep quality ,87,SI,NA,NA,NA,Adult,Sleep quality ,87,SI,case
438,NA,NA,NA,Adult,Nightmares,87,SI,NA,NA,NA,Adult,Nightmares,87,SI,othergrp
438,NA,NA,NA,Adult,Nightmares,87,SI,NA,NA,NA,Adult,Nightmares,87,SI,case
438,NA,NA,NA,Adult,Nightmares,87,SI,,NA,NA,Adult,Nightmares,87,SI,suic
439,NA,NA,NA,Adult,Nightmares,87,SI,NA,NA,NA,Adult,Nightmares,87,SI,case
439,NA,NA,NA,Adult,Nightmares,87,SI,NA,NA,NA,Adult,Nightmares,87,SI,othergrp
439,NA,NA,NA,Adult,Nightmares,87,SI,,NA,NA,Adult,Nightmares,87,SI,suic
440,NA,NA,NA,Adult,Nightmares,87,SI,NA,NA,NA,Adult,Nightmares,87,SI,othergrp
440,NA,NA,NA,Adult,Nightmares,87,SI,,NA,NA,Adult,Nightmares,87,SI,suic
440,NA,NA,NA,Adult,Nightmares,87,SI,NA,NA,NA,Adult,Nightmares,87,SI,case
441,NA,NA,NA,Adult,Sleep quality,87,SA,,NA,NA,Adult,Sleep quality,87,SA,suic
441,NA,NA,NA,Adult,Sleep quality,87,SA,NA,NA,NA,Adult,Sleep quality,87,SA,case
441,NA,NA,NA,Adult,Sleep quality,87,SA,NA,NA,NA,Adult,Sleep quality,87,SA,othergrp
442,NA,NA,NA,Adult,Nightmares,87,SA,NA,NA,NA,Adult,Nightmares,87,SA,case
442,NA,NA,NA,Adult,Nightmares,87,SA,,NA,NA,Adult,Nightmares,87,SA,suic
442,NA,NA,NA,Adult,Nightmares,87,SA,NA,NA,NA,Adult,Nightmares,87,SA,othergrp
443,NA,NA,NA,Adult,Nightmares,87,SA,NA,NA,NA,Adult,Nightmares,87,SA,case
443,NA,NA,NA,Adult,Nightmares,87,SA,NA,NA,NA,Adult,Nightmares,87,SA,othergrp
443,NA,NA,NA,Adult,Nightmares,87,SA,,NA,NA,Adult,Nightmares,87,SA,suic
444,NA,NA,NA,Adult,Nightmares,87,SA,NA,NA,NA,Adult,Nightmares,87,SA,othergrp
444,NA,NA,NA,Adult,Nightmares,87,SA,,NA,NA,Adult,Nightmares,87,SA,suic
444,NA,NA,NA,Adult,Nightmares,87,SA,NA,NA,NA,Adult,Nightmares,87,SA,case
445,NA,NA,NA,Adult,Nightmares,91,SA,252,NA,NA,Adult,Nightmares,91,SA,suic
445,NA,NA,NA,Adult,Nightmares,91,SA,NA,NA,NA,Adult,Nightmares,91,SA,case
445,NA,NA,NA,Adult,Nightmares,91,SA,NA,NA,NA,Adult,Nightmares,91,SA,othergrp
446,NA,NA,NA,Adult,Insomnia,91,SA,252,NA,NA,Adult,Insomnia,91,SA,suic
446,NA,NA,NA,Adult,Insomnia,91,SA,NA,NA,NA,Adult,Insomnia,91,SA,othergrp
446,NA,NA,NA,Adult,Insomnia,91,SA,NA,NA,NA,Adult,Insomnia,91,SA,case
447,NA,NA,NA,Adult,Sleep disturbance,91,SA,NA,NA,NA,Adult,Sleep disturbance,91,SA,othergrp
447,NA,NA,NA,Adult,Sleep disturbance,91,SA,NA,NA,NA,Adult,Sleep disturbance,91,SA,case
447,NA,NA,NA,Adult,Sleep disturbance,91,SA,252,NA,NA,Adult,Sleep disturbance,91,SA,suic
448,NA,NA,NA,Adult,Nightmares,91,SA,NA,NA,NA,Adult,Nightmares,91,SA,othergrp
448,NA,NA,NA,Adult,Nightmares,91,SA,NA,NA,NA,Adult,Nightmares,91,SA,case
448,NA,NA,NA,Adult,Nightmares,91,SA,12,NA,NA,Adult,Nightmares,91,SA,suic
449,NA,NA,NA,Adult,Insomnia,91,SA,NA,NA,NA,Adult,Insomnia,91,SA,case
449,NA,NA,NA,Adult,Insomnia,91,SA,12,NA,NA,Adult,Insomnia,91,SA,suic
449,NA,NA,NA,Adult,Insomnia,91,SA,NA,NA,NA,Adult,Insomnia,91,SA,othergrp
450,NA,NA,NA,Adult,Sleep disturbance,91,SA,12,NA,NA,Adult,Sleep disturbance,91,SA,suic
450,NA,NA,NA,Adult,Sleep disturbance,91,SA,NA,NA,NA,Adult,Sleep disturbance,91,SA,othergrp
450,NA,NA,NA,Adult,Sleep disturbance,91,SA,NA,NA,NA,Adult,Sleep disturbance,91,SA,case
451,NA,NA,NA,Adult,Insomnia,91,SA,NA,NA,NA,Adult,Insomnia,91,SA,othergrp
451,NA,NA,NA,Adult,Insomnia,91,SA,NA,NA,NA,Adult,Insomnia,91,SA,case
451,NA,NA,NA,Adult,Insomnia,91,SA,130,NA,NA,Adult,Insomnia,91,SA,suic
452,NA,NA,NA,Adult,Insomnia,91,SA,NA,NA,NA,Adult,Insomnia,91,SA,othergrp
452,NA,NA,NA,Adult,Insomnia,91,SA,NA,NA,NA,Adult,Insomnia,91,SA,case
452,NA,NA,NA,Adult,Insomnia,91,SA,151,NA,NA,Adult,Insomnia,91,SA,suic
453,NA,NA,NA,Adult,Insomnia,91,SA,NA,NA,NA,Adult,Insomnia,91,SA,case
453,NA,NA,NA,Adult,Insomnia,91,SA,NA,NA,NA,Adult,Insomnia,91,SA,othergrp
453,NA,NA,NA,Adult,Insomnia,91,SA,480,NA,NA,Adult,Insomnia,91,SA,suic
454,NA,NA,NA,Adult,Nightmares,91,SA,141,NA,NA,Adult,Nightmares,91,SA,suic
454,NA,NA,NA,Adult,Nightmares,91,SA,NA,NA,NA,Adult,Nightmares,91,SA,case
454,NA,NA,NA,Adult,Nightmares,91,SA,NA,NA,NA,Adult,Nightmares,91,SA,othergrp
455,NA,NA,NA,Adult,Nightmares,91,SA,NA,NA,NA,Adult,Nightmares,91,SA,othergrp
455,NA,NA,NA,Adult,Nightmares,91,SA,104,NA,NA,Adult,Nightmares,91,SA,suic
455,NA,NA,NA,Adult,Nightmares,91,SA,NA,NA,NA,Adult,Nightmares,91,SA,case
456,NA,NA,NA,Adult,Nightmares,91,SA,NA,NA,NA,Adult,Nightmares,91,SA,othergrp
456,NA,NA,NA,Adult,Nightmares,91,SA,173,NA,NA,Adult,Nightmares,91,SA,suic
456,NA,NA,NA,Adult,Nightmares,91,SA,NA,NA,NA,Adult,Nightmares,91,SA,case
457,43,NA,0.9,Adult,Sleep disturbance,94,SA,43,NA,2.1,Adult,Sleep disturbance,94,SA,case
457,43,NA,0.9,Adult,Sleep disturbance,94,SA,NA,NA,NA,Adult,Sleep disturbance,94,SA,othergrp
457,43,NA,0.9,Adult,Sleep disturbance,94,SA,,NA,NA,Adult,Sleep disturbance,94,SA,suic
458,1052,NA,NA,Adolescent,Sleep duration,96,SI,,NA,NA,Adolescent,Sleep duration,96,SI,suic
458,1052,NA,NA,Adolescent,Sleep duration,96,SI,NA,NA,NA,Adolescent,Sleep duration,96,SI,othergrp
458,1052,NA,NA,Adolescent,Sleep duration,96,SI,167,NA,NA,Adolescent,Sleep duration,96,SI,case
459,1052,NA,NA,Adolescent,Sleep duration,96,SI,,NA,NA,Adolescent,Sleep duration,96,SI,suic
459,1052,NA,NA,Adolescent,Sleep duration,96,SI,NA,NA,NA,Adolescent,Sleep duration,96,SI,othergrp
459,1052,NA,NA,Adolescent,Sleep duration,96,SI,167,NA,NA,Adolescent,Sleep duration,96,SI,case
460,1052,NA,NA,Adolescent,Sleep duration,96,SI,,NA,NA,Adolescent,Sleep duration,96,SI,suic
460,1052,NA,NA,Adolescent,Sleep duration,96,SI,NA,NA,NA,Adolescent,Sleep duration,96,SI,othergrp
460,1052,NA,NA,Adolescent,Sleep duration,96,SI,167,NA,NA,Adolescent,Sleep duration,96,SI,case
461,1052,NA,NA,Adolescent,Sleep duration,96,SI,NA,NA,NA,Adolescent,Sleep duration,96,SI,othergrp
461,1052,NA,NA,Adolescent,Sleep duration,96,SI,167,NA,NA,Adolescent,Sleep duration,96,SI,case
461,1052,NA,NA,Adolescent,Sleep duration,96,SI,,NA,NA,Adolescent,Sleep duration,96,SI,suic
462,1052,NA,NA,Adolescent,Nightmares,96,SI,NA,NA,NA,Adolescent,Nightmares,96,SI,othergrp
462,1052,NA,NA,Adolescent,Nightmares,96,SI,,NA,NA,Adolescent,Nightmares,96,SI,suic
462,1052,NA,NA,Adolescent,Nightmares,96,SI,167,NA,NA,Adolescent,Nightmares,96,SI,case
463,1052,NA,NA,Adolescent,Nightmares,96,SI,,NA,NA,Adolescent,Nightmares,96,SI,suic
463,1052,NA,NA,Adolescent,Nightmares,96,SI,NA,NA,NA,Adolescent,Nightmares,96,SI,othergrp
463,1052,NA,NA,Adolescent,Nightmares,96,SI,167,NA,NA,Adolescent,Nightmares,96,SI,case
464,1052,NA,NA,Adolescent,Nightmares,96,SI,NA,NA,NA,Adolescent,Nightmares,96,SI,othergrp
464,1052,NA,NA,Adolescent,Nightmares,96,SI,167,NA,NA,Adolescent,Nightmares,96,SI,case
464,1052,NA,NA,Adolescent,Nightmares,96,SI,,NA,NA,Adolescent,Nightmares,96,SI,suic
465,1052,NA,NA,Adolescent,Insomnia,96,SI,NA,NA,NA,Adolescent,Insomnia,96,SI,othergrp
465,1052,NA,NA,Adolescent,Insomnia,96,SI,167,NA,NA,Adolescent,Insomnia,96,SI,case
465,1052,NA,NA,Adolescent,Insomnia,96,SI,,NA,NA,Adolescent,Insomnia,96,SI,suic
466,1052,NA,NA,Adolescent,Insomnia,96,SI,NA,NA,NA,Adolescent,Insomnia,96,SI,othergrp
466,1052,NA,NA,Adolescent,Insomnia,96,SI,167,NA,NA,Adolescent,Insomnia,96,SI,case
466,1052,NA,NA,Adolescent,Insomnia,96,SI,,NA,NA,Adolescent,Insomnia,96,SI,suic
467,1052,NA,NA,Adolescent,Insomnia,96,SI,,NA,NA,Adolescent,Insomnia,96,SI,suic
467,1052,NA,NA,Adolescent,Insomnia,96,SI,167,NA,NA,Adolescent,Insomnia,96,SI,case
467,1052,NA,NA,Adolescent,Insomnia,96,SI,NA,NA,NA,Adolescent,Insomnia,96,SI,othergrp
468,1052,NA,NA,Adolescent,Insomnia,96,SI,NA,NA,NA,Adolescent,Insomnia,96,SI,othergrp
468,1052,NA,NA,Adolescent,Insomnia,96,SI,,NA,NA,Adolescent,Insomnia,96,SI,suic
468,1052,NA,NA,Adolescent,Insomnia,96,SI,167,NA,NA,Adolescent,Insomnia,96,SI,case
469,NA,NA,NA,Adult,Sleep duration,98,SA,NA,NA,NA,Adult,Sleep duration,98,SA,othergrp
469,NA,NA,NA,Adult,Sleep duration,98,SA,1169,NA,NA,Adult,Sleep duration,98,SA,suic
469,NA,NA,NA,Adult,Sleep duration,98,SA,NA,NA,NA,Adult,Sleep duration,98,SA,case
470,NA,NA,NA,Adult,Sleep duration,98,SA,NA,NA,NA,Adult,Sleep duration,98,SA,case
470,NA,NA,NA,Adult,Sleep duration,98,SA,NA,NA,NA,Adult,Sleep duration,98,SA,othergrp
470,NA,NA,NA,Adult,Sleep duration,98,SA,777,NA,NA,Adult,Sleep duration,98,SA,suic
471,NA,NA,NA,Adult,Sleep duration,98,SA,771,NA,NA,Adult,Sleep duration,98,SA,suic
471,NA,NA,NA,Adult,Sleep duration,98,SA,NA,NA,NA,Adult,Sleep duration,98,SA,case
471,NA,NA,NA,Adult,Sleep duration,98,SA,NA,NA,NA,Adult,Sleep duration,98,SA,othergrp
472,81,NA,NA,Adult,Insomnia,105,SD,,NA,NA,Adult,Insomnia,105,SD,suic
472,81,NA,NA,Adult,Insomnia,105,SD,NA,NA,NA,Adult,Insomnia,105,SD,othergrp
472,81,NA,NA,Adult,Insomnia,105,SD,156,NA,NA,Adult,Insomnia,105,SD,case
473,81,NA,NA,Adult,Hypersomnia,105,SD,,NA,NA,Adult,Hypersomnia,105,SD,suic
473,81,NA,NA,Adult,Hypersomnia,105,SD,NA,NA,NA,Adult,Hypersomnia,105,SD,othergrp
473,81,NA,NA,Adult,Hypersomnia,105,SD,156,NA,NA,Adult,Hypersomnia,105,SD,case
474,NA,NA,NA,Adolescent,Sleep duration,107,SI,NA,NA,NA,Adolescent,Sleep duration,107,SI,othergrp
474,NA,NA,NA,Adolescent,Sleep duration,107,SI,NA,NA,NA,Adolescent,Sleep duration,107,SI,case
474,NA,NA,NA,Adolescent,Sleep duration,107,SI,1406,NA,NA,Adolescent,Sleep duration,107,SI,suic
475,NA,NA,NA,Adolescent,Sleep duration,107,SI,NA,NA,NA,Adolescent,Sleep duration,107,SI,case
475,NA,NA,NA,Adolescent,Sleep duration,107,SI,371,NA,NA,Adolescent,Sleep duration,107,SI,suic
475,NA,NA,NA,Adolescent,Sleep duration,107,SI,NA,NA,NA,Adolescent,Sleep duration,107,SI,othergrp
476,NA,NA,NA,Adult,Sleep disturbance,110,SI,,NA,NA,Adult,Sleep disturbance,110,SI,suic
476,NA,NA,NA,Adult,Sleep disturbance,110,SI,NA,NA,NA,Adult,Sleep disturbance,110,SI,othergrp
476,NA,NA,NA,Adult,Sleep disturbance,110,SI,NA,NA,NA,Adult,Sleep disturbance,110,SI,case
477,NA,NA,NA,Adult,Sleep disturbance,110,SI,,NA,NA,Adult,Sleep disturbance,110,SI,suic
477,NA,NA,NA,Adult,Sleep disturbance,110,SI,NA,NA,NA,Adult,Sleep disturbance,110,SI,othergrp
477,NA,NA,NA,Adult,Sleep disturbance,110,SI,NA,NA,NA,Adult,Sleep disturbance,110,SI,case
478,NA,NA,NA,Adult,Insomnia,111,Suicidality,NA,NA,NA,Adult,Insomnia,111,Suicidality,othergrp
478,NA,NA,NA,Adult,Insomnia,111,Suicidality,NA,NA,NA,Adult,Insomnia,111,Suicidality,case
478,NA,NA,NA,Adult,Insomnia,111,Suicidality,,NA,NA,Adult,Insomnia,111,Suicidality,suic
479,NA,NA,NA,Adult,Insomnia,111,SA,NA,NA,NA,Adult,Insomnia,111,SA,case
479,NA,NA,NA,Adult,Insomnia,111,SA,NA,NA,NA,Adult,Insomnia,111,SA,othergrp
479,NA,NA,NA,Adult,Insomnia,111,SA,,NA,NA,Adult,Insomnia,111,SA,suic
480,NA,NA,NA,Adult,Nightmares,111,Suicidality,NA,NA,NA,Adult,Nightmares,111,Suicidality,othergrp
480,NA,NA,NA,Adult,Nightmares,111,Suicidality,,NA,NA,Adult,Nightmares,111,Suicidality,suic
480,NA,NA,NA,Adult,Nightmares,111,Suicidality,NA,NA,NA,Adult,Nightmares,111,Suicidality,case
481,NA,NA,NA,Adult,Nightmares,111,SA,,NA,NA,Adult,Nightmares,111,SA,suic
481,NA,NA,NA,Adult,Nightmares,111,SA,NA,NA,NA,Adult,Nightmares,111,SA,case
481,NA,NA,NA,Adult,Nightmares,111,SA,NA,NA,NA,Adult,Nightmares,111,SA,othergrp
482,NA,NA,NA,Adult,Insomnia,111,SA,NA,NA,NA,Adult,Insomnia,111,SA,case
482,NA,NA,NA,Adult,Insomnia,111,SA,,NA,NA,Adult,Insomnia,111,SA,suic
482,NA,NA,NA,Adult,Insomnia,111,SA,NA,NA,NA,Adult,Insomnia,111,SA,othergrp
483,NA,NA,NA,Adult,Nightmares,111,SA,NA,NA,NA,Adult,Nightmares,111,SA,case
483,NA,NA,NA,Adult,Nightmares,111,SA,NA,NA,NA,Adult,Nightmares,111,SA,othergrp
483,NA,NA,NA,Adult,Nightmares,111,SA,,NA,NA,Adult,Nightmares,111,SA,suic
484,NA,NA,NA,Adult,Insomnia,112,Suicidality,NA,NA,NA,Adult,Insomnia,112,Suicidality,othergrp
484,NA,NA,NA,Adult,Insomnia,112,Suicidality,307,NA,NA,Adult,Insomnia,112,Suicidality,suic
484,NA,NA,NA,Adult,Insomnia,112,Suicidality,NA,NA,NA,Adult,Insomnia,112,Suicidality,case
485,NA,NA,NA,Adult,Insomnia,112,Suicidality,307,NA,NA,Adult,Insomnia,112,Suicidality,suic
485,NA,NA,NA,Adult,Insomnia,112,Suicidality,NA,NA,NA,Adult,Insomnia,112,Suicidality,case
485,NA,NA,NA,Adult,Insomnia,112,Suicidality,NA,NA,NA,Adult,Insomnia,112,Suicidality,othergrp
486,NA,NA,NA,Adult,Nightmares,112,Suicidality,307,NA,NA,Adult,Nightmares,112,Suicidality,suic
486,NA,NA,NA,Adult,Nightmares,112,Suicidality,NA,NA,NA,Adult,Nightmares,112,Suicidality,othergrp
486,NA,NA,NA,Adult,Nightmares,112,Suicidality,NA,NA,NA,Adult,Nightmares,112,Suicidality,case
487,NA,NA,NA,Adult,Nightmares,112,Suicidality,NA,NA,NA,Adult,Nightmares,112,Suicidality,othergrp
487,NA,NA,NA,Adult,Nightmares,112,Suicidality,NA,NA,NA,Adult,Nightmares,112,Suicidality,case
487,NA,NA,NA,Adult,Nightmares,112,Suicidality,307,NA,NA,Adult,Nightmares,112,Suicidality,suic
488,NA,NA,NA,Adult,Insomnia,114,SI,NA,NA,NA,Adult,Insomnia,114,SI,othergrp
488,NA,NA,NA,Adult,Insomnia,114,SI,NA,NA,NA,Adult,Insomnia,114,SI,case
488,NA,NA,NA,Adult,Insomnia,114,SI,74,NA,NA,Adult,Insomnia,114,SI,suic
489,NA,NA,NA,Adult,Nightmares,114,SI,NA,NA,NA,Adult,Nightmares,114,SI,othergrp
489,NA,NA,NA,Adult,Nightmares,114,SI,NA,NA,NA,Adult,Nightmares,114,SI,case
489,NA,NA,NA,Adult,Nightmares,114,SI,74,NA,NA,Adult,Nightmares,114,SI,suic
490,NA,NA,NA,Adult,Insomnia,116,SI,29,NA,NA,Adult,Insomnia,116,SI,suic
490,NA,NA,NA,Adult,Insomnia,116,SI,NA,NA,NA,Adult,Insomnia,116,SI,othergrp
490,NA,NA,NA,Adult,Insomnia,116,SI,NA,NA,NA,Adult,Insomnia,116,SI,case
491,NA,NA,NA,Adolescent,Sleep duration,118,SI,NA,NA,NA,Adolescent,Sleep duration,118,SI,othergrp
491,NA,NA,NA,Adolescent,Sleep duration,118,SI,NA,NA,NA,Adolescent,Sleep duration,118,SI,case
491,NA,NA,NA,Adolescent,Sleep duration,118,SI,17783,NA,NA,Adolescent,Sleep duration,118,SI,suic
492,NA,NA,NA,Adolescent,Sleep duration,118,SI,NA,NA,NA,Adolescent,Sleep duration,118,SI,othergrp
